,DATE,STOCK_CODE,STOCK_ABBREVIATION,CLICK,ABBREVIATION_x,CLICK_PERCENT_ASSET100000,CLICK_PERCENT_ASSET500000,CLICK_PERCENT_ASSET1000000,ABBREVIATION_y,FAVORITE_PERCENT_x,ABBREVIATION,PERCENTAGE_ASSET100000,PERCENTAGE_ASSET500000,PERCENTAGE_ASSET1000000,cnt_1,cnt_1.1,FAVORITE_PERCENT_y,PERCENT_INCREASE,cnt_2,cnt_2.1,FAVORITE_PERCENT_ASSET100000,FAVORITE_PERCENT_INCREASE_ASSET100000,cnt_3,cnt_3.1,FAVORITE_PERCENT_ASSET500000,FAVORITE_PERCENT_INCREASE_ASSET500000,cnt_4,cnt_4.1,FAVORITE_PERCENT_ROOKIE,FAVORITE_PERCENT_INCREASE_ROOKIE,cnt_5,cnt_5.1,FAVORITE_PERCENT_1YEAR,FAVORITE_PERCENT_INCREASE_1YEAR,cnt_6,cnt_6.1,FAVORITE_PERCENT_3YEAR,FAVORITE_PERCENT_INCREASE_3YEAR,cnt_7,cnt_7.1,FAVORITE_PERCENT_5YEAR,FAVORITE_PERCENT_INCREASE_5YEAR,DateTime,return,returnlag1
268594,20141010,600739,辽宁成大,177160,辽宁成大,0.00070839,0.00083559,0.0011572000000000002,辽宁成大,0.00057887,辽宁成大,0.00066218,0.00083203,0.00078401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.060827,-1.519757
268595,20141010,600740,山西焦化,18294,山西焦化,4.453e-05,7.075e-05,1.052e-05,山西焦化,0.00026048,山西焦化,0.00018631,0.00017668,0.00017994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268596,20141010,600741,华域汽车,56809,华域汽车,0.0002035,0.00026144,0.00020313,华域汽车,0.00032165,华域汽车,0.00035301,0.00035952,0.00036844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.112676,-0.6394880000000001
268597,20141010,600742,一汽富维,80448,一汽富维,0.00019501,0.00021749999999999997,0.00015051,一汽富维,0.00022868,一汽富维,0.00027168,0.00031432,0.00029133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,3.084013,2.922971
268598,20141010,600743,华远地产,184229,华远地产,0.00050825,0.00052827,0.00058097,华远地产,0.00034101,华远地产,0.00028033,0.00026091,0.00029133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.8372700000000002,0.515464
268599,20141010,600744,华银电力,10179,华银电力,2.218e-05,1.548e-05,2.789e-05,华银电力,0.00013469,华银电力,0.00011363,0.00012532,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268600,20141010,600745,中茵股份,49728,中茵股份,0.00010695,0.00017356,9.63e-05,中茵股份,0.00019184,中茵股份,0.00017996,0.00013969999999999998,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.562588,6.013986
268601,20141010,600746,江苏索普,45450,江苏索普,0.00014315,0.00020727,0.0002226,江苏索普,0.00030479,江苏索普,0.00031898,0.00032869999999999997,0.00033845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.741023,6.976744
268602,20141010,600747,大连控股,55098,大连控股,0.00025871,0.00035347,0.00058676,大连控股,0.00026276,大连控股,0.00022726,0.00022393,0.00027419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.0479040000000002,-1.512859
268603,20141010,600748,上实发展,57805,上实发展,0.00014975,0.00017093,0.00021892,上实发展,0.00032569999999999995,上实发展,0.00033801,0.00043553,0.00044984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.340136,1.82025
268604,20141010,600749,西藏旅游,12150,西藏旅游,6.727e-05,6.052e-05,5.736e-05,西藏旅游,0.00036742,西藏旅游,0.00032936,0.00035952,0.00038558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268605,20141010,600750,江中药业,43817,江中药业,0.00010594,0.00013721,0.00017787,江中药业,0.00027232,江中药业,0.00035531,0.00039034,0.00041985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.792393,1.8104369999999999
268606,20141010,600751,天津海运,364759,天海投资,0.00142512,0.00183879,0.00102301,天海投资,0.00111914,天海投资,0.00076485,0.00054236,0.00057837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.6592919999999998,-1.741023
268607,20141010,600753,东方银星,5838,东方银星,2.056e-05,1.8100000000000003e-05,1.052e-05,东方银星,0.00014376,东方银星,0.00015228,0.00013969999999999998,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268608,20141010,600754,锦江股份,27597,锦江股份,0.00010985,7.379e-05,7.104e-05,锦江股份,0.00021764,锦江股份,0.00020592,0.00023831,0.00026134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.708543,-0.664622
268609,20141010,600755,厦门国贸,139406,厦门国贸,0.00035626,0.00041234,0.00013893,厦门国贸,0.00054065,厦门国贸,0.0004874,0.00045197,0.00052696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.809917,0.510204
268610,20141010,600756,浪潮软件,241594,浪潮软件,0.00102901,0.00075793,0.00033153,浪潮软件,0.001417,浪潮软件,0.00125975,0.00110527,0.00090825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.008969,-2.6047569999999998
268611,20141010,600757,长江传媒,100935,长江传媒,0.00053222,0.00073029,0.00131508,长江传媒,0.00040029,长江传媒,0.0003357,0.00034514,0.00033845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.380952,0.813008
268612,20141010,600758,红阳能源,71321,红阳能源,0.00024982,0.00048184,0.00110458,红阳能源,0.00019696,红阳能源,0.00023995,0.00024653,0.00027419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,3.094984,0.724638
268613,20141010,600759,洲际油气,38174,洲际油气,0.00013321,0.00016789,9.999e-05,洲际油气,0.0002381,洲际油气,0.00020996,0.00021571,0.00017994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.027397,-2.33564
268614,20141010,600760,中航黑豹,210246,中航黑豹,0.00080283,0.00093577,0.00091987,*ST黑豹,0.00114014,*ST黑豹,0.00096961,0.00080944,0.000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.5993880000000003,-2.1978020000000003
268615,20141010,600761,安徽合力,67957,安徽合力,0.00010488,0.00011469,8.420000000000001e-05,安徽合力,0.00028734,安徽合力,0.00030167,0.00032254,0.00033845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.577082,-0.580431
268616,20141010,600763,通策医疗,17418,通策医疗,3.956e-05,5.596e-05,2.789e-05,通策医疗,0.00022325,通策医疗,0.00023995,0.00026091,0.00020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.42256499999999997,1.548907
268617,20141010,600764,中电广通,5782,,,,,中电广通,9.005e-05,中电广通,9.690000000000001e-05,8.628e-05,0.00010282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268618,20141010,600765,中航重机,233250,中航重机,0.00094117,0.00111886,0.00046046,中航重机,0.00128616,中航重机,0.00118534,0.00105186,0.00110104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.078401,5.84543
268619,20141010,600766,园城黄金,10755,园城黄金,6.269e-05,6.204e-05,1.842e-05,园城黄金,0.00018569,园城黄金,0.00021630000000000003,0.00023831,0.00026134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268620,20141010,600767,运盛实业,102309,运盛医疗,0.00039432,0.00036314,0.00045836,运盛医疗,0.00046269999999999997,运盛医疗,0.00048337,0.00056496,0.00044984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.897308,6.237425
268621,20141010,600768,宁波富邦,22856,宁波富邦,6.269e-05,9.327e-05,0.00024786,宁波富邦,0.00022141,宁波富邦,0.00025033,0.00026091,0.00030846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.19697,-2.478699
268622,20141010,600769,祥龙电业,26551,祥龙电业,3.045e-05,4.104e-05,7.841e-05,祥龙电业,0.00013643,祥龙电业,0.00011363,8.628e-05,8.568e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.152369,-0.506329
268623,20141010,600770,综艺股份,102862,综艺股份,0.00044103,0.00038469999999999997,0.00054571,综艺股份,0.00046574,综艺股份,0.0004851,0.00051155,0.00044984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.330798,-0.289017
268624,20141010,600771,广誉远,25054,广誉远,8.482e-05,5.638e-05,2.9999999999999997e-05,广誉远,0.00014417,广誉远,0.00014189,0.00016230000000000001,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.6880729999999999,0.038491000000000004
268625,20141010,600773,西藏城投,83887,西藏城投,0.0002035,0.00018323,0.00029259,西藏城投,0.00042396,西藏城投,0.00047010000000000004,0.00040472,0.00040272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.232487,-1.102362
268626,20141010,600774,汉商集团,13865,汉商集团,8.527e-05,0.00013058,0.00042731,汉商集团,9.706e-05,汉商集团,0.00010729,0.00015408,0.00014995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.94583,-0.347222
268627,20141010,600775,南京熊猫,72379,南京熊猫,0.0002715,9.991e-05,0.00011367,南京熊猫,0.00048602,南京熊猫,0.0004551,0.00037596,0.00044984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.99115,-1.429646
268628,20141010,600776,东方通信,118767,东方通信,0.00104432,0.00088727,0.00050888,东方通信,0.00042853,东方通信,0.00057277,0.00058756,0.00046698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.017291,-2.156863
268629,20141010,600777,新潮实业,146097,新潮能源,0.00053864,0.00065927,0.00106195,新潮能源,0.00027531,新潮能源,0.00029936,0.00030611,0.00038558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,4.5491470000000005,-4.273504
268630,20141010,600778,友好集团,54030,友好集团,0.00013589,9.935e-05,2e-05,友好集团,0.00027073,友好集团,0.00026302,0.00030611,0.00033845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.9966780000000001,-1.342282
268631,20141010,600779,*ST水井,70887,水井坊,0.00021054,0.00015711,6.104e-05,水井坊,0.00041388,水井坊,0.00035531,0.00032869999999999997,0.00029133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.229358,3.333333
268632,20141010,600780,通宝能源,44578,通宝能源,9.147e-05,7.324e-05,5.526e-05,通宝能源,0.00028116,通宝能源,0.00021861,0.00020749,0.00020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.610018,-1.272727
268633,20141010,600781,辅仁药业,35503,辅仁药业,0.00010365,0.00014439999999999999,0.00038047,辅仁药业,0.00017786,辅仁药业,0.0002313,0.00023831,0.00019707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.373483,-2.2024369999999998
268634,20141010,600782,新钢股份,27583,新钢股份,8.65e-05,6.659999999999999e-05,6.894e-05,新钢股份,0.00014295,新钢股份,0.00015862,0.00020749,0.00019707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,-1.025641
268635,20141010,600783,鲁信创投,67326,鲁信创投,0.00045181,0.00063467,0.00028312,鲁信创投,0.00029623,鲁信创投,0.00041069,0.00045197,0.00047983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.795455,-0.676437
268636,20141010,600784,鲁银投资,108157,鲁银投资,0.00029262,0.00034076,0.00036889999999999997,鲁银投资,0.00036437,鲁银投资,0.00034205,0.00035336,0.00026134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.664145,3.230769
268637,20141010,600785,新华百货,35949,新华百货,0.00017104,0.00031409,0.00019945,新华百货,0.00017457,新华百货,0.00022034,0.00029173,0.00035559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.7964069999999999,-0.8384149999999999
268638,20141010,600787,中储股份,308408,中储股份,0.00080696,0.0007712000000000001,0.00072516,中储股份,0.00098239,中储股份,0.0007262000000000001,0.00070877,0.00063835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.067236,-1.294498
268639,20141010,600789,鲁抗医药,388622,鲁抗医药,0.00094425,0.00091228,0.00059834,鲁抗医药,0.00121267,鲁抗医药,0.00089059,0.00067179,0.00068547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.259067,9.948319999999999
268640,20141010,600790,轻纺城,104819,轻纺城,0.0002767,0.00021805,6.473e-05,轻纺城,0.00055539,轻纺城,0.00055374,0.00064097,0.00057837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.289566,-1.900238
268641,20141010,600791,京能置业,288835,京能置业,0.00149049,0.00184846,0.00287065,京能置业,0.00027843,京能置业,0.00030167,0.00025269,0.00022706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,5.9815949999999996,1.881331
268642,20141010,600792,云煤能源,60875,云煤能源,0.00013136,8.968e-05,9.999e-05,云煤能源,0.00030758,云煤能源,0.00025033,0.00017668,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.843558,5.259087
268643,20141010,600794,保税科技,104354,保税科技,0.00025356,0.00024609999999999996,0.00015471,保税科技,0.00034594,保税科技,0.00035704,0.00042115,0.00044984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,2.5244299999999997,-2.5417
268644,20141010,600795,国电电力,223102,国电电力,0.00044561,0.0005186,0.00075831,国电电力,0.00064697,国电电力,0.00059411,0.00047457,0.00046698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,-1.5625
268645,20141010,600796,钱江生化,178968,钱江生化,0.00047662,0.00043472,0.00034364,钱江生化,0.00029434,钱江生化,0.00026129,0.00017668,0.00019707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,8.104575,-1.20919
268646,20141010,600797,浙大网新,268475,浙大网新,0.00076835,0.00100072,0.00086146,浙大网新,0.00103713,浙大网新,0.00095923,0.0008382,0.00086113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.59312,-1.9093080000000002
268647,20141010,600798,宁波海运,117778,宁波海运,0.00029324,0.00033813,0.00026733,宁波海运,0.00061401,宁波海运,0.00048106,0.00042115,0.00044984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.833333,0.42016800000000004
268648,20141010,600800,天津磁卡,232529,天津磁卡,0.00094961,0.00052164,0.00031785,天津磁卡,0.00069731,天津磁卡,0.00061545,0.00048073,0.00041985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.324503,-3.529412
268649,20141010,600801,华新水泥,93617,华新水泥,0.00019853,6.923e-05,5.736e-05,华新水泥,0.0003783,华新水泥,0.00031898,0.00029173,0.00033845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,1.1658030000000001
268650,20141010,600802,福建水泥,74032,福建水泥,0.00045533,0.00046595,0.00106195,福建水泥,0.00040489,福建水泥,0.00039569,0.00039034,0.00043271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.464332,2.659574
268651,20141010,600803,新奥股份,33195,新奥股份,0.00018635,0.00035651,0.00032995,新奥股份,0.00025158,新奥股份,0.00027398,0.00021571,0.00019707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-3.077975,-0.635145
268652,20141010,600804,鹏博士,140908,鹏博士,0.00058228,0.00094144,0.00136191,鹏博士,0.00101371,鹏博士,0.00088886,0.00101282,0.00098965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.713948,-1.082381
268653,20141010,600805,悦达投资,164360,悦达投资,0.00039989999999999996,0.00053034,0.00034942,悦达投资,0.00043916,悦达投资,0.00044241,0.00046635,0.00057837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.8364309999999999,-0.5623239999999999
268654,20141010,600806,昆明机床,44350,*ST昆机,7.884e-05,5.596e-05,3.21e-05,*ST昆机,0.00023269,*ST昆机,0.0002463,0.00022393,0.00019707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268655,20141010,600807,天业股份,38113,天业股份,3.727e-05,3.289e-05,1.421e-05,天业股份,0.00020340000000000004,天业股份,0.00020765,0.0001849,0.00014995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.2422360000000001,1.796945
268656,20141010,600808,马钢股份,156454,马钢股份,0.00022876,0.00028548,0.00016840000000000003,马钢股份,0.00038935,马钢股份,0.00029763,0.00029994,0.00030846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.470588,-1.449275
268657,20141010,600809,山西汾酒,58790,山西汾酒,0.00021842,0.00012644,0.00012946,山西汾酒,0.00038873,山西汾酒,0.00039569,0.00035952,0.00038558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.506024,0.48929700000000004
268658,20141010,600810,神马股份,78262,神马股份,0.0001826,0.00024873,0.00021313,神马股份,0.0002849,神马股份,0.00029936,0.00034514,0.00036844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.497512,-2.475248
268659,20141010,600811,东方集团,293981,东方集团,0.00077388,0.00101398,0.00074042,东方集团,0.00057401,东方集团,0.00057912,0.00055674,0.00063835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.834492,-0.137931
268660,20141010,600812,华北制药,112636,华北制药,0.00047601,0.00049096,0.00034521,华北制药,0.00037784,华北制药,0.00031263,0.00029994,0.00038558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.246106,3.076923
268661,20141010,600814,杭州解百,32387,杭州解百,9.164e-05,0.00015919,5.157e-05,杭州解百,0.00012667,杭州解百,0.00015862,0.00017668,0.00020993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.12626300000000001,-1.011378
268662,20141010,600815,厦工股份,76002,厦工股份,0.00037554,0.00042712,0.00050309,厦工股份,0.00032425,厦工股份,0.00034032,0.00029173,0.00022706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.627512,0.0
268663,20141010,600816,安信信托,289766,安信信托,0.00152519,0.00137187,0.00139086,安信信托,0.0005795,安信信托,0.00070947,0.00071699,0.0006255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.9071310000000001,-2.563059
268664,20141010,600818,中路股份,125051,中路股份,0.00068895,0.00073444,0.00049519,中路股份,0.00021804,中路股份,0.00025899,0.00024653,0.00027419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,7.980383,0.330306
268665,20141010,600819,耀皮玻璃,51979,耀皮玻璃,0.00024898,0.00014330000000000001,0.00011735,耀皮玻璃,0.00020989,耀皮玻璃,0.00019092,0.00015408,0.00013281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.4285709999999998,1.114827
268666,20141010,600820,隧道股份,136375,隧道股份,0.00025664,0.00030842,0.00014103,隧道股份,0.00058958,隧道股份,0.00055777,0.00057318,0.00056123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.302932,0.0
268667,20141010,600821,津劝业,62341,津劝业,0.00015243,0.00017397,0.00019155,津劝业,0.00029294,津劝业,0.00025899,0.00026913,0.00022706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.684932,-0.8620690000000001
268668,20141010,600822,上海物贸,185180,上海物贸,0.00059631,0.00071344,0.00050098,上海物贸,0.00066649,上海物贸,0.00055374,0.00056496,0.00046698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.081103,-0.6482979999999999
268669,20141010,600823,世茂股份,64615,世茂股份,0.00030274,0.00040764,0.00044099,世茂股份,0.00022972,世茂股份,0.00029129,0.00036774,0.00041985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.449275,-0.095238
268670,20141010,600824,益民集团,60170,益民集团,0.00011438,0.00011220000000000002,0.00013682,益民集团,0.00024648,益民集团,0.00027629,0.00032869999999999997,0.00032132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.15674000000000002,-1.255887
268671,20141010,600825,新华传媒,157186,新华传媒,0.00051467,0.00055494,0.00053203,新华传媒,0.00080858,新华传媒,0.00063449,0.00064097,0.00068547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.177305,3.6283190000000003
268672,20141010,600826,兰生股份,40758,兰生股份,0.00012287,0.00013721,0.00036469,兰生股份,0.00023034,兰生股份,0.00023361,0.00032254,0.00029133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.6494849999999999,-1.7295599999999998
268673,20141010,600827,百联股份,73258,百联股份,0.00021529,0.00025481,0.00051098,百联股份,0.00040342,百联股份,0.00040838,0.00049717,0.00047983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.479751,-1.027668
268674,20141010,600828,成商集团,48593,茂业商业,0.00021384,0.0002982,4.947e-05,茂业商业,0.00019002,茂业商业,0.00021861,0.00025269,0.00022706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.955414,0.160772
268675,20141010,600829,人民同泰,47920,人民同泰,0.00012019,0.00020313,0.00030469,人民同泰,0.00027513,人民同泰,0.00022899,0.00017668,0.00017994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.174168,-0.19802
268676,20141010,600830,香溢融通,106903,香溢融通,0.00046193,0.00054983,0.00090198,香溢融通,0.00050362,香溢融通,0.00050644,0.00055058,0.00056123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,1.4675049999999998
268677,20141010,600831,广电网络,811024,广电网络,0.00045902,0.00051404,0.00047572,广电网络,0.0005886,广电网络,0.0006218,0.0005814,0.00059122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.099602,-1.1964110000000001
268678,20141010,600832,东方明珠,29514,东方明珠,7.784e-05,0.00011165,4.157e-05,东方明珠,0.00066866,东方明珠,0.00048106,0.00056496,0.00051411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268679,20141010,600833,第一医药,31519,第一医药,0.00018054,0.00017452,0.0003589,第一医药,0.00032069,第一医药,0.00027802,0.00029994,0.00032132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.2422360000000001,-0.707547
268680,20141010,600834,申通地铁,31317,申通地铁,9.89e-05,2.017e-05,2.9999999999999997e-05,申通地铁,0.00021258,申通地铁,0.00018631,0.00014792,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.020408,2.978236
268681,20141010,600835,上海机电,98416,上海机电,0.00026055,0.00017508,0.00027154,上海机电,0.00047382,上海机电,0.0004851,0.00051155,0.00051411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.985075,0.549451
268682,20141010,600836,界龙实业,68374,界龙实业,0.00025105,0.00021957,1.263e-05,界龙实业,0.00027561,界龙实业,0.00025495,0.00020749,0.00017994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.357143,-1.067616
268683,20141010,600837,海通证券,264542,海通证券,0.0008035,0.00098137,0.0004994,海通证券,0.00106873,海通证券,0.00099326,0.00101282,0.00103678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.165049,-0.785855
268684,20141010,600838,上海九百,120542,上海九百,0.00066621,0.00042919,0.00025575,上海九百,0.00036883,上海九百,0.00033166,0.00035336,0.00032132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,2.572707,-0.109051
268685,20141010,600839,四川长虹,54000,四川长虹,0.00016712,0.00015504,0.00013893,四川长虹,0.00078103,四川长虹,0.00061545,0.0005814,0.00056123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268686,20141010,600841,上柴股份,33015,上柴股份,9.002e-05,8.664e-05,5.157e-05,上柴股份,0.00019633,上柴股份,0.00019727,0.00016230000000000001,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-1.775148,1.6351120000000001
268687,20141010,600843,上工申贝,38138,上工申贝,0.00023222,0.00015463,6.104e-05,上工申贝,0.00028876,上工申贝,0.00026302,0.00029994,0.00024419999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.131148,4.606365
268688,20141010,600844,丹化科技,51504,丹化科技,0.0002496,0.00032224,0.00106774,丹化科技,0.00018269,丹化科技,0.00020131,0.00019311,0.00022706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.68306,-3.2564450000000003
268689,20141010,600845,宝信软件,4015,宝信软件,1.995e-05,3.911e-05,0.00014893,宝信软件,0.00012449,宝信软件,0.00012690000000000002,0.0001171,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268690,20141010,600846,同济科技,130724,同济科技,0.00033375,0.00048074,0.00090829,同济科技,0.00075154,同济科技,0.00059642,0.00062659,0.00068547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.0364419999999996,-0.984683
268691,20141010,600847,万里股份,3181,,,,,万里股份,4.694e-05,万里股份,4.961e-05,5.547e-05,3.856e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268692,20141010,600848,自仪股份,9257,上海临港,1.62e-05,1.147e-05,2.9999999999999997e-05,上海临港,0.00016574,上海临港,0.00016497,0.00014792,0.0001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.0,0.0
268693,20141010,600850,华东电脑,128671,华东电脑,0.00016299,0.00021128,4.947e-05,华东电脑,0.00030824,华东电脑,0.00032936,0.00035952,0.00029133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,0.239936,3.4840430000000002
268694,20141010,600851,海欣股份,174190,海欣股份,0.00068789,0.00122568,0.00206444,海欣股份,0.00043782,海欣股份,0.00047010000000000004,0.00047457,0.00051411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.536643,-0.582072
268695,20141010,600853,龙建股份,67948,龙建股份,0.00023636,0.0002783,0.00020892,龙建股份,0.00024109,龙建股份,0.00027398,0.00024653,0.00026134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,1.22549,1.452785
268696,20141010,600854,春兰股份,33651,春兰股份,0.00011505,0.00017093,8.63e-05,春兰股份,0.00017765,春兰股份,0.00017362,0.00019311,0.00013281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-2.24,0.163666
268697,20141010,600855,航天长峰,323495,航天长峰,0.00134801,0.00156616,0.00116299,航天长峰,0.00114947,航天长峰,0.00104229,0.00093681,0.00087826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,4.241364,0.20973200000000003
268698,20141010,600856,长百集团,46415,中天能源,7.823e-05,8.609e-05,3.578e-05,中天能源,0.00018461,中天能源,0.00015862,0.00015408,0.00019707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,3.193277,3.501629
268699,20141010,600857,宁波中百,26969,宁波中百,0.00022026,0.0003029,0.00032206,宁波中百,0.00019071,宁波中百,0.00023361,0.00026913,0.00024419999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.128452,0.643087
268700,20141010,600858,银座股份,82798,银座股份,0.00018449999999999999,8.857e-05,6.104e-05,银座股份,0.00033409,银座股份,0.00038704,0.00036774,0.00041985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20141010,-0.46729,-1.4084510000000001
